Date,Symbol,bv,close_time,close_price,open_price,rv10,rk_twoscale,rk_th2,nobs,rv5,rk_parzen,rv5_ss,open_time,rv10_ss,open_to_close,bv_ss,rsv_ss,rsv,medrv
2015-11-11 00:00:00+00:00,.SPX,1.815477195152139e-05,150001.0,2074.9,2083.41,1.8675359858318054e-05,2.0043951180328543e-05,1.956063787534162e-05,22653.0,2.238476663228424e-05,2.2772052923365436e-05,2.238476663228424e-05,83002.0,1.8675359858318057e-05,-0.0040930146528292966,1.815477195152139e-05,1.3776288407655258e-05,1.3776288407655258e-05,6.3231873131283965e-06
2015-11-12 00:00:00+00:00,.SPX,4.963369285442067e-05,150001.0,2046.03,2072.29,6.659151885662009e-05,4.033986513806402e-05,3.815223997520015e-05,22041.0,7.627674966536796e-05,6.196978580196292e-05,7.627674966536798e-05,83001.0,6.659151885662008e-05,-0.012752945814980876,4.963369285442067e-05,5.6510609937025196e-05,5.651060993702519e-05,3.551011186245938e-05
2015-11-13 00:00:00+00:00,.SPX,4.262709759091696e-05,150000.0,2023.15,2044.64,5.107205288792576e-05,4.399085728642771e-05,4.2697588087016775e-05,22370.0,4.4508000640044246e-05,5.118960514811504e-05,4.4508000640044246e-05,83001.0,5.107205288792576e-05,-0.010566032135442605,4.262709759091695e-05,2.9128701165148034e-05,2.9128701165148034e-05,2.8866263822313094e-05
2015-11-16 00:00:00+00:00,.SPX,3.827740980895272e-05,150002.0,2053.07,2021.965,5.9628595232525126e-05,4.538878999798652e-05,4.366521553880285e-05,22501.0,5.117436841654664e-05,5.565678616084748e-05,5.117436841654664e-05,83002.0,5.962859523252511e-05,0.015266423045748212,3.8277409808952716e-05,1.1808637875776992e-05,1.1808637875776992e-05,1.6761139853685962e-05
2015-11-17 00:00:00+00:00,.SPX,6.224883531763398e-05,150001.0,2050.49,2053.67,4.975783966526693e-05,4.42135311605855e-05,4.321650318282122e-05,22693.0,5.6615601220178954e-05,5.8441364647539626e-05,5.661560122017896e-05,83002.0,4.9757839665266934e-05,-0.001549647497355977,6.224883531763398e-05,3.018629800338108e-05,3.0186298003381078e-05,3.666112338209478e-05
2015-11-18 00:00:00+00:00,.SPX,3.9989687732227876e-05,150001.0,2083.46,2051.99,4.393520487937419e-05,3.5878310839496806e-05,3.479966313954386e-05,22602.0,5.0406961164692486e-05,4.614608435838879e-05,5.0406961164692486e-05,83002.0,4.39352048793742e-05,0.015219919229654266,3.9989687732227876e-05,1.1484664985572603e-05,1.1484664985572601e-05,2.4426819253913356e-05
2015-11-19 00:00:00+00:00,.SPX,2.4606912768867753e-05,150000.0,2081.19,2083.7,2.4190431131457646e-05,1.9550780671682742e-05,1.9481924729824648e-05,22471.0,2.157341214131059e-05,1.55915880981497e-05,2.157341214131059e-05,83001.0,2.4190431131457653e-05,-0.0012053140917878125,2.4606912768867753e-05,1.0320360898292506e-05,1.0320360898292506e-05,1.552519671162451e-05
2015-11-20 00:00:00+00:00,.SPX,1.6862290559274556e-05,150000.0,2089.18,2082.82,3.407833523817381e-05,1.4303226185861177e-05,1.394631126261534e-05,22017.0,3.239403048710993e-05,2.993951367917937e-05,3.239403048710993e-05,83002.0,3.407833523817381e-05,0.0030488997731392686,1.6862290559274553e-05,8.264047406767523e-06,8.264047406767523e-06,8.816006343124005e-06
2015-11-23 00:00:00+00:00,.SPX,2.2407172552234404e-05,150001.0,2086.64,2089.41,2.119884868580744e-05,1.4576622527887022e-05,1.4373866806065564e-05,22356.0,1.8808058728060006e-05,1.790975513570734e-05,1.8808058728060006e-05,83001.0,2.1198848685807445e-05,-0.0013266126632798247,2.2407172552234404e-05,9.052114497996075e-06,9.052114497996075e-06,1.147299926930503e-05
2015-11-24 00:00:00+00:00,.SPX,3.520447517996523e-05,150000.0,2089.36,2084.42,3.729780391188617e-05,2.972571430394302e-05,2.8673807468056823e-05,22628.0,4.270956238367367e-05,4.255572138997907e-05,4.270956238367367e-05,83001.0,3.729780391188617e-05,0.002367159891873527,3.520447517996523e-05,2.477804665358373e-05,2.477804665358373e-05,1.763728984670537e-05
2015-11-25 00:00:00+00:00,.SPX,1.0159312475351118e-05,150000.0,2089.01,2089.3,9.472119918618733e-06,9.731601476867172e-06,9.841687018772038e-06,22864.0,1.0244684804753445e-05,6.159617283555485e-06,1.0244684804753445e-05,83001.0,9.472119918618731e-06,-0.00013881210368094088,1.0159312475351116e-05,4.404366028713595e-06,4.404366028713595e-06,3.3707813320789964e-06
2015-11-27 00:00:00+00:00,.SPX,5.160726700782971e-06,125724.0,2090.11,2088.82,4.484056984814519e-06,8.410498150003075e-06,8.678244717708922e-06,13031.0,6.171518430109994e-06,6.436006217637481e-06,6.171518430109994e-06,83001.0,4.4840569848145185e-06,0.0006173829382039031,5.160726700782971e-06,2.981499002417057e-06,2.981499002417057e-06,1.2966726291415766e-06
2015-11-30 00:00:00+00:00,.SPX,1.608020365065655e-05,150002.0,2081.34,2090.95,1.793657156069512e-05,1.8461338070672326e-05,1.7771049256910375e-05,22520.0,1.957495992814094e-05,1.7883892654319845e-05,1.957495992814094e-05,83002.0,1.793657156069512e-05,-0.004606591101875779,1.608020365065655e-05,1.0952342649240026e-05,1.0952342649240026e-05,9.046677741359796e-06
2015-12-01 00:00:00+00:00,.SPX,3.175445491300842e-05,150000.0,2102.37,2082.93,5.172206735801744e-05,2.2075950275492587e-05,2.1249300880679745e-05,22171.0,3.872522470796115e-05,5.705281757051824e-05,3.872522470796115e-05,83002.0,5.172206735801743e-05,0.009289723462651445,3.175445491300842e-05,1.1348935090595613e-05,1.1348935090595611e-05,1.1759598335858885e-05
2015-12-02 00:00:00+00:00,.SPX,2.462943002601557e-05,150000.0,2079.78,2101.71,2.5035285744070627e-05,2.664348810228951e-05,2.549380588338201e-05,22435.0,2.7030802869921452e-05,3.062700653540462e-05,2.7030802869921456e-05,83001.0,2.503528574407063e-05,-0.01048918020441647,2.462943002601557e-05,1.8491950569158336e-05,1.8491950569158332e-05,1.6125034563828595e-05
2015-12-03 00:00:00+00:00,.SPX,6.998589293112402e-05,150001.0,2050.03,2080.71,7.6083110481322e-05,5.8098047163375525e-05,5.620399772725809e-05,22501.0,7.105816453554806e-05,8.52329279427493e-05,7.105816453554808e-05,83001.0,7.608311048132202e-05,-0.014854754432148454,6.998589293112402e-05,4.617701813140481e-05,4.617701813140481e-05,5.57359975741235e-05
2015-12-04 00:00:00+00:00,.SPX,5.8139309611250205e-05,150002.0,2091.14,2051.24,9.082548191388735e-05,4.3582593101868396e-05,4.1141279402358994e-05,22696.0,7.14316777294948e-05,9.866613182734241e-05,7.14316777294948e-05,83002.0,9.082548191388738e-05,0.019264883481809214,5.81393096112502e-05,1.6271942141925694e-05,1.6271942141925694e-05,2.636780191526929e-05
2015-12-07 00:00:00+00:00,.SPX,6.80896320266788e-05,150000.0,2077.18,2090.42,5.572032123309865e-05,4.3554543169367947e-05,4.1333614246910096e-05,22791.0,6.567393151636108e-05,5.1030531474327144e-05,6.567393151636108e-05,83001.0,5.572032123309866e-05,-0.006353798129554278,6.80896320266788e-05,3.820838537747071e-05,3.820838537747071e-05,4.327359908956573e-05
2015-12-08 00:00:00+00:00,.SPX,8.134639524183621e-05,150000.0,2063.785,2073.39,0.00015948300968290468,6.902270598876554e-05,6.616771020245695e-05,22806.0,0.00016432453338825775,0.00011799291948905298,0.00016432453338825778,83001.0,0.00015948300968290466,-0.004643273372273882,8.134639524183621e-05,0.00011547881067661055,0.00011547881067661055,4.5707510970131625e-05
2015-12-09 00:00:00+00:00,.SPX,0.0001026545832266924,150001.0,2047.81,2061.17,9.598976426269894e-05,8.406837811317419e-05,8.273711926660983e-05,22360.0,0.00011001298238863747,0.0001205027360940575,0.00011001298238863748,83001.0,9.598976426269892e-05,-0.006502853301601164,0.0001026545832266924,4.942192387648629e-05,4.942192387648629e-05,6.970310235745608e-05
2015-12-10 00:00:00+00:00,.SPX,6.596509868538655e-05,150001.0,2052.31,2047.93,5.3990653570397275e-05,5.661748850872744e-05,5.554995995018959e-05,21678.0,6.1005041903348124e-05,6.913935606045281e-05,6.1005041903348124e-05,83001.0,5.399065357039727e-05,0.0021364611174128356,6.596509868538655e-05,2.253764502583039e-05,2.253764502583039e-05,3.9039481554604186e-05
2015-12-11 00:00:00+00:00,.SPX,6.515731566816934e-05,150000.0,2012.32,2047.27,0.00014266097883779185,0.00010208668984394591,9.700412041064061e-05,22652.0,0.0001346940374665838,0.0001364769672686602,0.0001346940374665838,83001.0,0.00014266097883779185,-0.017218913006322722,6.515731566816935e-05,0.00010732599744645285,0.00010732599744645283,3.751247632789768e-05
2015-12-14 00:00:00+00:00,.SPX,0.00017180093107582934,150000.0,2022.32,2013.37,0.00014148113757708319,0.0001382381259107139,0.00014731300670425907,22674.0,0.00015360914132001453,9.817705595046951e-05,0.00015360914132001455,83001.0,0.00014148113757708316,0.0044354321926700635,0.00017180093107582934,7.239151220206884e-05,7.239151220206884e-05,0.00012399071708953013
2015-12-15 00:00:00+00:00,.SPX,4.2734582193733674e-05,150000.0,2043.47,2025.55,0.00013293543296577045,5.316858389222155e-05,4.8071117260065394e-05,22730.0,0.0001125688262275538,0.00012971957953068089,0.0001125688262275538,83001.0,0.00013293543296577045,0.008808074600715976,4.2734582193733674e-05,1.5911551753310782e-05,1.5911551753310782e-05,2.7219913776475264e-05
2015-12-16 00:00:00+00:00,.SPX,7.164017596691508e-05,150001.0,2072.85,2046.5,0.00010990719982873612,0.00011020210733543325,0.00011107528631007525,22544.0,9.666742574173169e-05,9.59162829242003e-05,9.666742574173169e-05,83001.0,0.00010990719982873614,0.012793454985145836,7.164017596691508e-05,2.555338423792989e-05,2.555338423792989e-05,4.835639208908376e-05
2015-12-17 00:00:00+00:00,.SPX,7.634059359261354e-05,150000.0,2042.04,2073.76,8.138829705957992e-05,6.265125825535572e-05,5.887446058961197e-05,22294.0,8.192657358252532e-05,9.06956734287786e-05,8.192657358252532e-05,83001.0,8.138829705957991e-05,-0.01541407650371962,7.634059359261354e-05,5.878881524746592e-05,5.878881524746592e-05,6.810522145406744e-05
2015-12-18 00:00:00+00:00,.SPX,8.846699764752617e-05,150001.0,2005.48,2040.81,0.00012333464984587805,7.111936061652318e-05,6.867284134029082e-05,22423.0,9.51357847561858e-05,0.00010032276526591638,9.51357847561858e-05,83002.0,0.00012333464984587805,-0.017463354269833253,8.846699764752617e-05,6.756911522742109e-05,6.756911522742107e-05,5.163455074976302e-05
2015-12-21 00:00:00+00:00,.SPX,5.395430855049869e-05,150001.0,2021.09,2010.27,6.065619284427682e-05,5.6262244319991875e-05,5.1707663980633345e-05,22594.0,7.86601826649533e-05,7.341094950260735e-05,7.86601826649533e-05,83001.0,6.0656192844276826e-05,0.005367928431696534,5.395430855049869e-05,2.5881138973848717e-05,2.5881138973848717e-05,2.1636707789154852e-05
2015-12-22 00:00:00+00:00,.SPX,3.4960997075580585e-05,150000.0,2039.11,2023.15,3.204364087908475e-05,3.677072576655135e-05,3.538310367073888e-05,22934.0,4.096532059222434e-05,3.2104999174457897e-05,4.096532059222434e-05,83001.0,3.204364087908476e-05,0.007857735408094868,3.496099707558059e-05,1.4582930735420806e-05,1.4582930735420806e-05,1.662085245401411e-05
2015-12-23 00:00:00+00:00,.SPX,1.3965867727735549e-05,150000.0,2064.28,2042.2,3.4805342841844056e-05,2.292878497126269e-05,2.1695875556063867e-05,22996.0,3.4114824881032985e-05,2.994669565867236e-05,3.4114824881032985e-05,83001.0,3.4805342841844056e-05,0.010753839193905712,1.3965867727735549e-05,4.428202888930948e-06,4.428202888930947e-06,1.122639741166802e-05
2015-12-24 00:00:00+00:00,.SPX,7.622584180452778e-06,125429.0,2060.99,2063.54,1.1337573408873237e-05,6.936224039012251e-06,6.722936351983044e-06,13335.0,7.84666718444164e-06,1.1321330910247072e-05,7.84666718444164e-06,83002.0,1.1337573408873238e-05,-0.0012365046804845292,7.6225841804527775e-06,5.210277275595486e-06,5.210277275595486e-06,3.3092518553151362e-06
2015-12-28 00:00:00+00:00,.SPX,2.0148592545711893e-05,150000.0,2056.6,2057.77,2.6984569729204702e-05,1.9252840030322766e-05,1.8124537930814288e-05,22670.0,2.9685480383638753e-05,2.447922994482057e-05,2.9685480383638753e-05,83001.0,2.6984569729204702e-05,-0.0005687383640937682,2.0148592545711893e-05,1.92893928972177e-05,1.92893928972177e-05,1.082704391348675e-05
2015-12-29 00:00:00+00:00,.SPX,1.489652115427202e-05,150001.0,2078.15,2060.54,4.9150118636326e-05,1.5823671502270324e-05,1.4726587995785553e-05,22826.0,4.030573473272693e-05,3.8114056778064646e-05,4.030573473272694e-05,83001.0,4.9150118636326e-05,0.00850999049270662,1.4896521154272021e-05,4.336524301471055e-06,4.336524301471055e-06,5.5536496784373405e-06
2015-12-30 00:00:00+00:00,.SPX,1.3231398417050534e-05,150001.0,2063.24,2076.9049999999997,2.0455334838690005e-05,1.4780689981826681e-05,1.4029807489405764e-05,22926.0,1.907770174864376e-05,1.8781800176113746e-05,1.907770174864376e-05,83002.0,2.045533483869001e-05,-0.0066012420447041364,1.3231398417050532e-05,1.4486067563780322e-05,1.448606756378032e-05,6.207870986831181e-06
2015-12-31 00:00:00+00:00,.SPX,2.7272833106793532e-05,150000.0,2043.65,2060.59,5.044947853546866e-05,2.7336017620201394e-05,2.5080662737700453e-05,22976.0,4.822906299582498e-05,5.4632841015257966e-05,4.822906299582498e-05,83001.0,5.044947853546867e-05,-0.008254924758881899,2.7272833106793536e-05,3.5409932660623834e-05,3.5409932660623834e-05,1.604463062349738e-05
2016-01-04 00:00:00+00:00,.SPX,8.870237460063491e-05,150000.0,2012.98,2038.2,0.00032636193159888555,0.00013350496688965005,0.0001254319807942418,22624.0,0.00034759670572650044,0.0003432921604937335,0.00034759670572650044,83001.0,0.00032636193159888555,-0.01245085422392922,8.870237460063491e-05,0.00030963266767651147,0.0003096326676765114,3.815328033450733e-05
2016-01-05 00:00:00+00:00,.SPX,6.334007982396386e-05,150001.0,2016.93,2013.78,5.804724038201914e-05,5.4123389574058285e-05,5.291273088381171e-05,22810.0,6.259653966025944e-05,7.109877326864065e-05,6.259653966025944e-05,83001.0,5.804724038201915e-05,0.0015630003851834218,6.334007982396386e-05,2.6535799375566093e-05,2.653579937556609e-05,4.1760795643118935e-05
2016-01-06 00:00:00+00:00,.SPX,9.378799817637335e-05,150000.0,1990.615,2011.71,0.0001737504963070414,9.446678954196422e-05,8.916236317433728e-05,22814.0,0.00019865460049806136,0.0001669850528284629,0.00019865460049806136,83001.0,0.00017375049630704138,-0.010541470442258394,9.378799817637335e-05,0.0001670094416270662,0.0001670094416270662,3.225674559771509e-05
2016-01-07 00:00:00+00:00,.SPX,0.00024244814374083286,150000.0,1943.15,1985.32,0.0002833384857880504,0.00017284388253466587,0.0001582843070047376,22647.0,0.0003911365168610804,0.0002236086702470426,0.00039113651686108046,83001.0,0.00028333848578805047,-0.021469742592990393,0.00024244814374083286,0.0003074391665422135,0.0003074391665422135,0.00010859127192421671
2016-01-08 00:00:00+00:00,.SPX,0.00015221130124091375,150001.0,1921.74,1945.97,0.00014306869044676242,9.994976124360313e-05,0.00010059094922057508,22757.0,0.00017627805022505462,0.00012743910082132817,0.00017627805022505462,83002.0,0.0001430686904467624,-0.012529541763456109,0.00015221130124091375,8.483775571278466e-05,8.483775571278464e-05,8.003397212762805e-05
2016-01-11 00:00:00+00:00,.SPX,0.00016928211647465366,150001.0,1923.42,1926.12,0.0001444821690396888,0.00011608693494958937,0.00011181712793756387,22968.0,0.00016210504750130807,0.0002013709496102966,0.00016210504750130807,83001.0,0.00014448216903968877,-0.0014027652357135878,0.00016928211647465366,7.277126082145173e-05,7.277126082145173e-05,9.823182387037043e-05
2016-01-12 00:00:00+00:00,.SPX,0.00014947698531344095,150001.0,1938.84,1927.83,0.00022290683986400049,0.00010608349003411011,0.00010362798872875034,22206.0,0.00017849059901474198,0.00018207628287210335,0.000178490599014742,83001.0,0.0002229068398640005,0.005694838067687336,0.00014947698531344095,6.0924623440304035e-05,6.092462344030403e-05,0.00012340405794046465
2016-01-13 00:00:00+00:00,.SPX,0.0001765904627391186,150001.0,1890.28,1940.34,0.00018845567734527397,0.00014062025715222426,0.0001358641050330103,23135.0,0.00020539962932012484,0.00014617814766475738,0.00020539962932012484,83002.0,0.00018845567734527397,-0.026138249204507247,0.00017659046273911863,0.00013896809432137797,0.00013896809432137797,7.814096300369523e-05
2016-01-14 00:00:00+00:00,.SPX,0.0001802077761170529,150001.0,1921.31,1891.68,0.00019166637414682396,0.00015336173445837343,0.00014985379882425282,22301.0,0.0001629029916617337,0.0002612101613241834,0.0001629029916617337,83001.0,0.00019166637414682401,0.015541921918551083,0.0001802077761170529,6.761739741096511e-05,6.761739741096511e-05,8.913112782592309e-05
2016-01-15 00:00:00+00:00,.SPX,0.0001901950384544703,150001.0,1880.1,1916.68,0.0005382160389046426,0.00025616025790999914,0.0002434373854660252,22744.0,0.0005090396458508976,0.0004334280806448406,0.0005090396458508976,83001.0,0.0005382160389046426,-0.019269555722089216,0.0001901950384544703,0.0004283004118577603,0.0004283004118577603,0.0001362868334553236
2016-01-19 00:00:00+00:00,.SPX,0.00014941939643153268,150001.0,1881.34,1888.66,0.00022582316924055893,0.00014561074851673182,0.00014055374272455554,22749.0,0.00019995102921123982,0.0001655600562972145,0.00019995102921123982,83001.0,0.00022582316924055895,-0.0038832940046580333,0.0001494193964315327,9.641563073928343e-05,9.641563073928341e-05,9.82599933404761e-05
2016-01-20 00:00:00+00:00,.SPX,0.00041067620745962436,150001.0,1859.48,1876.18,0.0005854463531970871,0.0002798152407060069,0.00026944111190233086,22714.0,0.0004369341691967972,0.0005550763548733492,0.00043693416919679724,83001.0,0.000585446353197087,-0.00894091606284153,0.00041067620745962436,0.0002592117089881766,0.0002592117089881766,0.0003074203107261383
2016-01-21 00:00:00+00:00,.SPX,0.00030136384533777793,150001.0,1868.72,1861.46,0.0002913707504762498,0.00023103840514510099,0.00021794126186413902,23050.0,0.00029723094811297566,0.00023897484058023783,0.00029723094811297566,83001.0,0.00029137075047624977,0.0038925784638053074,0.00030136384533777793,0.00013277849645945876,0.00013277849645945876,0.00020227691797616276
2016-01-22 00:00:00+00:00,.SPX,8.100916035061324e-05,150000.0,1906.82,1877.4,0.0001658003832635839,9.930075865556982e-05,9.767389462806905e-05,22695.0,0.000182307448560268,0.00014795363876518033,0.000182307448560268,83001.0,0.0001658003832635839,0.015549092149781174,8.100916035061324e-05,2.475496825251187e-05,2.4754968252511867e-05,6.142147987838161e-05
2016-01-25 00:00:00+00:00,.SPX,5.67896620952818e-05,150001.0,1877.38,1906.28,6.413227524734026e-05,7.307964009496156e-05,7.344492576504483e-05,22840.0,7.110334489338955e-05,7.523954673846261e-05,7.110334489338955e-05,83001.0,6.413227524734026e-05,-0.015276511121443015,5.67896620952818e-05,4.964489893363349e-05,4.9644898933633485e-05,3.7776461606235365e-05
2016-01-26 00:00:00+00:00,.SPX,9.670870385047169e-05,150001.0,1903.61,1878.79,9.185603089576514e-05,7.14567484687211e-05,6.87938026817865e-05,22955.0,0.00012834795434952235,8.302299180001861e-05,0.00012834795434952235,83001.0,9.185603089576514e-05,0.013124130845243442,9.670870385047169e-05,3.6700396028359816e-05,3.670039602835981e-05,4.2395624000157043e-05
2016-01-27 00:00:00+00:00,.SPX,0.0001133596040104459,150001.0,1883.12,1902.52,0.0002033454324923772,0.0001594057756821987,0.0001587420191028928,22639.0,0.0002011773382034382,0.00020581576821039632,0.0002011773382034382,83002.0,0.0002033454324923772,-0.010249347444087675,0.00011335960401044589,0.00014421186257178092,0.00014421186257178092,5.967352353514283e-05
2016-01-28 00:00:00+00:00,.SPX,0.00022264721723275552,150001.0,1893.06,1885.22,0.00018704113353990864,0.00015473679387031718,0.00015492721835912084,22353.0,0.0002575898176599833,0.00020318528412435882,0.0002575898176599833,83002.0,0.0001870411335399087,0.00415004248084383,0.00022264721723275552,9.499122932020735e-05,9.499122932020734e-05,0.0001320309049118823
2016-01-29 00:00:00+00:00,.SPX,6.264804842287866e-05,150001.0,1938.25,1894.0,0.00010639923191656997,5.262234525846201e-05,5.2075545008518166e-05,22622.0,7.439398758913607e-05,9.872748813403305e-05,7.439398758913608e-05,83001.0,0.00010639923191657,0.02309450935304458,6.264804842287866e-05,1.4902602890497553e-05,1.4902602890497551e-05,2.538964225491759e-05
2016-02-01 00:00:00+00:00,.SPX,0.00010365597911427513,150001.0,1938.85,1936.94,7.698762796719411e-05,6.771961053399682e-05,6.433937518684562e-05,22638.0,0.00012292596950344052,7.954901014697176e-05,0.00012292596950344052,83002.0,7.698762796719413e-05,0.0009856055950487885,0.00010365597911427513,7.23734804418712e-05,7.23734804418712e-05,4.0930612091528066e-05
2016-02-02 00:00:00+00:00,.SPX,8.769357343192873e-05,150001.0,1903.01,1935.26,0.00017411040161130828,7.688462477691807e-05,7.554987791952156e-05,21855.0,0.00012006619040257738,0.0001513516140633488,0.0001200661904025774,83001.0,0.00017411040161130834,-0.016804841219431488,8.769357343192873e-05,9.737406700112e-05,9.737406700112e-05,4.4290275404021614e-05
2016-02-03 00:00:00+00:00,.SPX,0.0002859252526592379,150001.0,1912.58,1907.07,0.0003146340390501991,0.00019334476741883727,0.00018762670208833228,22589.0,0.0002759621865031854,0.0003204417972923488,0.0002759621865031854,83001.0,0.0003146340390501991,0.0028850830950313266,0.00028592525265923785,0.00012152514004487583,0.00012152514004487583,0.00021551107591706025
2016-02-04 00:00:00+00:00,.SPX,0.00021938485307059714,150001.0,1915.38,1911.67,0.0001582778085215832,0.00015284595241110742,0.00015010258487213314,22946.0,0.00018410017556387643,0.00014646216086696865,0.00018410017556387645,83001.0,0.0001582778085215832,0.001938830776801126,0.0002193848530705971,8.057404420781995e-05,8.057404420781993e-05,0.00010223728316583888
2016-02-05 00:00:00+00:00,.SPX,0.00012769705689714107,150000.0,1879.91,1913.07,0.00012537599339186678,0.000115813388971455,0.00011065523006561728,22866.0,0.00014204766963248227,0.0001096275649328608,0.00014204766963248227,83001.0,0.0001253759933918668,-0.017485378173860866,0.00012769705689714107,9.443316026379545e-05,9.443316026379545e-05,8.588475586042723e-05
2016-02-08 00:00:00+00:00,.SPX,0.00020992167846965796,150001.0,1853.62,1873.25,0.0003332518508376846,0.00016345421604479658,0.00015999422077438003,22858.0,0.0002934881269109399,0.0002482824592265758,0.0002934881269109399,83001.0,0.0003332518508376847,-0.010534406370048544,0.00020992167846965796,0.0001921617483738318,0.00019216174837383178,6.062856282431366e-05
2016-02-09 00:00:00+00:00,.SPX,0.00031635925840814227,150001.0,1852.52,1848.46,0.0002662777452752268,0.00020376940566005857,0.00019429055523252425,22704.0,0.00029718053055163054,0.00020767833788653005,0.0002971805305516306,83001.0,0.00026627774527522677,0.0021940143576220095,0.00031635925840814227,0.00014539009126674453,0.00014539009126674453,0.00024905782264602277
2016-02-10 00:00:00+00:00,.SPX,0.00015823983094898062,150001.0,1851.68,1857.1,0.00013080097000865292,0.0001367427423650824,0.00013635924974335267,22728.0,0.00016502591484645994,0.00012854100701580523,0.00016502591484645994,83001.0,0.00013080097000865294,-0.002922796099239733,0.00015823983094898062,7.919556304071391e-05,7.919556304071391e-05,8.376012539701779e-05
2016-02-11 00:00:00+00:00,.SPX,0.00020680229122781968,150001.0,1828.64,1847.0,0.00033653777742191724,0.0002355331777344157,0.00022900239596192648,22430.0,0.00030504856907083026,0.0003129515903105312,0.00030504856907083026,83001.0,0.00033653777742191724,-0.009990180049952002,0.00020680229122781968,0.00019793639235716104,0.000197936392357161,7.094411126396213e-05
2016-02-12 00:00:00+00:00,.SPX,4.832877751429818e-05,150000.0,1864.41,1833.4,9.274019054820801e-05,7.961800159417967e-05,7.581500116076875e-05,22502.0,9.697953334838142e-05,9.32865829313161e-05,9.697953334838143e-05,83001.0,9.2740190548208e-05,0.016772482612394057,4.832877751429818e-05,2.0146751636117408e-05,2.0146751636117404e-05,2.9336094569343047e-05
2016-02-16 00:00:00+00:00,.SPX,5.3749532380265926e-05,150000.0,1895.08,1871.44,8.499308321172851e-05,6.162446445449586e-05,5.8921995010262504e-05,22142.0,9.253123120172068e-05,8.929052145632366e-05,9.253123120172068e-05,83002.0,8.499308321172853e-05,0.012552865998768148,5.3749532380265926e-05,2.0962788841974022e-05,2.096278884197402e-05,2.5068383043941934e-05
2016-02-17 00:00:00+00:00,.SPX,3.952723325031294e-05,150001.0,1926.54,1898.8,8.880812514938395e-05,3.699256770164123e-05,3.587762409632995e-05,22944.0,7.345017607891506e-05,6.800906316373403e-05,7.345017607891508e-05,83001.0,8.880812514938393e-05,0.014503540215286215,3.952723325031294e-05,1.2193615896184188e-05,1.2193615896184188e-05,1.9320267042256063e-05
2016-02-18 00:00:00+00:00,.SPX,4.8567352660207316e-05,150001.0,1917.61,1927.57,4.800315146408183e-05,4.0978849224206066e-05,4.253424264416051e-05,22531.0,4.345827023892125e-05,3.412256870524943e-05,4.345827023892126e-05,83001.0,4.800315146408184e-05,-0.0051805232916954935,4.8567352660207316e-05,2.4779031460219085e-05,2.477903146021908e-05,3.2134699014071575e-05
2016-02-19 00:00:00+00:00,.SPX,6.425002566550424e-05,150002.0,1917.57,1915.78,7.947073963025876e-05,4.417139882717048e-05,4.322713004521416e-05,22557.0,7.005928639747945e-05,5.890789650623534e-05,7.005928639747945e-05,83002.0,7.947073963025874e-05,0.0009339090508833081,6.425002566550423e-05,4.081392724127252e-05,4.081392724127252e-05,2.4751785555614418e-05
2016-02-22 00:00:00+00:00,.SPX,4.376572308447818e-05,150001.0,1945.23,1924.44,9.28128825720987e-05,3.0306541360285007e-05,2.9378024851428064e-05,22403.0,6.738230272399365e-05,8.17561179961791e-05,6.738230272399365e-05,83001.0,9.28128825720987e-05,0.010745205680641412,4.376572308447818e-05,8.435988784371658e-06,8.435988784371658e-06,6.619258162834049e-06
2016-02-23 00:00:00+00:00,.SPX,3.6463071962507215e-05,150001.0,1921.27,1942.38,5.581951540737896e-05,3.263469591101052e-05,3.224987770061322e-05,22658.0,4.9715561152049924e-05,5.239667562453256e-05,4.971556115204993e-05,83001.0,5.581951540737896e-05,-0.010927599583788528,3.6463071962507215e-05,3.29570853480203e-05,3.29570853480203e-05,2.1223606835546616e-05
2016-02-24 00:00:00+00:00,.SPX,7.765719680746826e-05,150001.0,1929.57,1917.56,0.00018170176595232575,8.109647260203834e-05,7.663914658783875e-05,22553.0,0.00018645755969650508,0.00018016849735048615,0.00018645755969650508,83001.0,0.00018170176595232572,0.006243635653302881,7.765719680746826e-05,0.00012109237038759852,0.0001210923703875985,4.298068226929039e-05
2016-02-25 00:00:00+00:00,.SPX,7.318243269944315e-05,150001.0,1951.75,1931.87,4.289672236304533e-05,3.819966916188957e-05,3.6693359413903766e-05,22732.0,6.79098782657836e-05,4.8609015350379186e-05,6.79098782657836e-05,83001.0,4.289672236304532e-05,0.010237960276541003,7.318243269944315e-05,2.7724655881765268e-05,2.7724655881765265e-05,3.4202242909560964e-05
2016-02-26 00:00:00+00:00,.SPX,4.366293906132675e-05,150001.0,1947.89,1954.95,6.599783926126798e-05,4.027099787030521e-05,3.831648755831926e-05,22507.0,5.540742603638752e-05,4.6502495021388616e-05,5.5407426036387524e-05,83001.0,6.599783926126798e-05,-0.0036178822092294283,4.3662939061326756e-05,2.7560245980973224e-05,2.7560245980973224e-05,1.9042265666121363e-05
2016-02-29 00:00:00+00:00,.SPX,5.099014779682318e-05,150001.0,1931.82,1947.13,4.919757635910325e-05,4.4947572457233745e-05,4.4701086248175286e-05,22525.0,4.7940565230281686e-05,4.840657526802481e-05,4.794056523028169e-05,83001.0,4.919757635910325e-05,-0.007893929801806365,5.0990147796823186e-05,2.9347352253384968e-05,2.9347352253384965e-05,2.100746187315054e-05
